actual,proposed
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.0
0.036807265132665634,0.0
0.03640059754252434,0.0
0.03165353089570999,0.0
0.03134380280971527,0.0
0.03540758043527603,0.0
0.04378392547369003,0.0
0.04769621789455414,0.0
0.05156951770186424,0.0
0.0554053820669651,0.0
0.05920568108558655,0.0
0.06297221034765244,0.0
0.06670669466257095,0.0
0.0616927295923233,0.0
0.05677075311541557,0.0
0.060654863715171814,0.0
0.05578434467315674,0.0
0.055358897894620895,0.0
0.0549553744494915,0.0
0.06329099088907242,0.0
0.05408996343612671,0.0
0.05375276505947113,0.0
0.0534340925514698,0.0
0.05749226361513138,0.0
0.052789106965065,0.0
0.04816555976867676,0.0
0.04797716066241264,0.0
0.04780113697052002,0.0
0.04327797889709473,0.0
0.034467991441488266,0.0
0.030145686119794846,0.0
0.030245235189795494,0.0
0.025985341519117355,0.0
0.021785443648695946,0.0
0.013283771462738514,0.0
0.00925652589648962,0.0
0.0052782511338591576,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00434583704918623,0.0
0.004371361341327429,0.0
3.77257056243252e-05,0.0
0.00012338938540779054,0.0
0.004565218463540077,0.0
0.0045848689042031765,0.0
0.004604618065059185,0.0
0.008983494713902473,0.0
0.00022497728059533983,0.0
0.0,0.0
0.0,0.0
0.0006255486514419317,0.0
0.0006953190895728767,0.0
0.005121865775436163,0.0
0.013844513334333897,0.0
0.026806458830833435,0.0
0.03959300369024277,0.0
0.0522129125893116,0.0
0.055955447256565094,0.0
0.068384550511837,0.05411292612552643
0.07194569706916809,0.05404459312558174
0.07548440247774124,0.05415848270058632
0.07900197058916092,0.05442469194531441
0.08685865998268127,0.05729563906788826
0.09027684479951859,0.057545725256204605
0.10239865630865097,0.06288217753171921
0.10566780716180801,0.06287406384944916
0.10457056760787964,0.06056496128439903
0.10788610577583313,0.06113055720925331
0.11555157601833344,0.06425448507070541
0.11443102359771729,0.06224215775728226
0.1177254244685173,0.06305645406246185
0.12101320922374725,0.06391188502311707
0.1199360117316246,0.06232471391558647
0.1189139261841774,0.06101688742637634
0.11794482916593552,0.0599418468773365
0.11266764253377914,0.05658344924449921
0.11185886710882187,0.05611397698521614
0.11109444499015808,0.05573710426688194
0.11037267744541168,0.055437397211790085
0.1053328812122345,0.05272464454174042
0.1003929004073143,0.05031540244817734
0.09990750998258591,0.05063597485423088
0.09073549509048462,0.0
0.08607277274131775,0.0
0.09021172672510147,0.0
0.08995082974433899,0.0
0.0897115096449852,0.0
0.08949293196201324,0.0
0.084935262799263,0.0
0.0804571658372879,0.0
0.076055146753788,0.0
0.07172585278749466,0.0
0.05874837189912796,0.0
0.04595768824219704,0.0
0.028987040743231773,0.0
0.016605980694293976,0.0
0.004385244566947222,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.056371115148067474
0.09204565733671188,0.053513918071985245
0.09930337220430374,0.056094810366630554
0.10214514285326004,0.06105643883347511
0.11371111869812012,0.05825631320476532
0.12080435454845428,0.06831912696361542
0.12349052727222443,0.0676201581954956
0.12619176506996155,0.06473533809185028
0.12454888224601746,0.06482116878032684
0.12733981013298035,0.06506794691085815
0.13014298677444458,0.06297237426042557
0.13295802474021912,0.0637168362736702
0.13142582774162292,0.06451361626386642
0.12560679018497467,0.0628771036863327
0.11991753429174423,0.05905034765601158
0.11435303092002869,0.05323563516139984
0.11326633393764496,0.05303249508142471
0.10787437111139297,0.05287617817521095
0.09823545813560486,0.050281524658203125
0.08876428008079529,0.0
0.07945390045642853,0.0
0.0790146067738533,0.0
0.06552409380674362,0.0
0.05223998799920082,0.0
0.043511372059583664,0.0
0.034910351037979126,0.0
0.030790193006396294,0.0
0.013649213127791882,0.0
0.0011017514625564218,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.05024467781186104
0.08269472420215607,0.05278957262635231
0.09008045494556427,0.05524180456995964
0.09740385413169861,0.05761753022670746
0.10030877590179443,0.05993083864450455
0.10321778059005737,0.05971550941467285
0.10177211463451385,0.05970829725265503
0.10475011169910431,0.05739762261509895
0.10773059725761414,0.057959381490945816
0.10635451227426529,0.05860086530447006
0.10940064489841461,0.05683169886469841
0.10808811336755753,0.05784584954380989
0.10683674365282059,0.056387707591056824
0.11000321805477142,0.05518416315317154
0.11316585540771484,0.05667012929916382
0.11632522940635681,0.05808297544717789
0.11512286216020584,0.05943534895777702
0.11833737045526505,0.058260440826416016
0.11283013969659805,0.059771452099084854
0.10743949562311172,0.05625227093696594
0.10216087847948074,0.05316988378763199
0.0926305279135704,0.05045122280716896
0.08762233704328537,0.0
0.07835110276937485,0.0
0.06923138350248337,0.0
0.06025686860084534,0.0
0.05142148584127426,0.0
0.047077324241399765,0.0
0.042799390852451324,0.0
0.03858470916748047,0.0
0.030071387067437172,0.0
0.021676471456885338,0.0
0.013393811881542206,0.0
0.005218602251261473,0.0
0.0015052618691697717,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.05176834389567375
0.0,0.05507053807377815
0.0,0.05846966430544853
0.23862306773662567,0.05947428569197655
0.2394760400056839,0.05832237750291824
0.24487018585205078,0.06016626954078674
0.25038009881973267,0.062193311750888824
0.0,0.06189701333642006
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
